"","Method","Estimate","Std Error","95% CI "," ","P-value","GI","N_snps"
"93","(intercept)",0.0017386996434771,0.00214897785869802,-0.00247321956314501,0.00595061885009922,0.418467890278287,"PheWAS T-test Filtered - Sensitivity",41
"94","(intercept)",0.0297061264716774,0.0275834858517704,-0.0243565123658626,0.0837687653092175,0.281501123647528,"PheWAS PVE Filtered",39
"95","(intercept)",0.0324028404136449,0.0284325558376655,-0.0233239450166036,0.0881296258438933,0.254436863526925,"PheWAS PVE Filtered - Sensitivity",38
"96","(intercept)",0.00398902479238345,0.00319545003618922,-0.00227394219294464,0.0102519917777115,0.211904659181062,"Core GI",29
"10","Penalized MR-Egger",-0.40563896147754,0.190917195112595,-0.779829787927633,-0.0314481350274468,0.0336128793340644,"all",51
"101","Penalized MR-Egger",0.112362009794533,0.0905070275388874,-0.0650285045294607,0.289752524118528,0.214431152881657,"Steiger Filtered",50
"102","Penalized MR-Egger",0.069925863931274,0.0968138043414963,-0.119825705784366,0.259677433646914,0.470127493754532,"PheWAS T-test Filtered",41
"103","Penalized MR-Egger",0.069925863931274,0.0968138043414963,-0.119825705784366,0.259677433646914,0.470127493754532,"PheWAS T-test Filtered - Sensitivity",41
"104","Penalized MR-Egger",-1.23928946513703,0.331846995995691,-1.88969762566639,-0.588881304607666,0.00018807304665458,"PheWAS PVE Filtered",39
"105","Penalized MR-Egger",-1.43091829924657,0.345316583586087,-2.10772636633971,-0.754110232153422,3.41617368670999e-05,"PheWAS PVE Filtered - Sensitivity",38
"106","Penalized MR-Egger",0.00862922245917859,0.142215474422954,-0.270107985454089,0.287366430372446,0.951616370204125,"Core GI",29
"11","(intercept)",0.00747722661251011,0.00288651425699745,0.00181976262793372,0.0131346905970865,0.0095864461375883,"all",51
"111","(intercept)",8.47003399533736e-05,0.00150894351349799,-0.00287277460120801,0.00304217528111475,0.955236481462148,"Steiger Filtered",50
"112","(intercept)",0.00075233171443226,0.00158867447529733,-0.00236141304030857,0.00386607646917309,0.635814140806149,"PheWAS T-test Filtered",41
"113","(intercept)",0.00075233171443226,0.00158867447529733,-0.00236141304030857,0.00386607646917309,0.635814140806149,"PheWAS T-test Filtered - Sensitivity",41
"114","(intercept)",0.0204141252505254,0.0048851308479223,0.0108394447288321,0.0299888057722187,2.93014206595998e-05,"PheWAS PVE Filtered",39
"115","(intercept)",0.0232633882205327,0.00506266962678231,0.0133407380864146,0.0331860383546509,4.32576604691981e-06,"PheWAS PVE Filtered - Sensitivity",38
"116","(intercept)",0.00208013049409375,0.00228656274482842,-0.00240145013416101,0.00656171112234851,0.362970509066301,"Core GI",29
"12","Robust MR-Egger",0.0851112165481716,0.0907261601365333,-0.0927087897750471,0.26293122287139,0.34818732560468,"all",51
"121","Robust MR-Egger",0.0855632711148334,0.0913466022678633,-0.0934727794402835,0.26459932166995,0.348919042918999,"Steiger Filtered",50
"122","Robust MR-Egger",0.0571022260405512,0.0949925144138749,-0.129079681011546,0.243284133092648,0.5477577792445,"PheWAS T-test Filtered",41
"123","Robust MR-Egger",0.0571022260405512,0.0949925144138955,-0.129079681011586,0.243284133092688,0.547757779244586,"PheWAS T-test Filtered - Sensitivity",41
